涨停次数  股票代码 股票名称 关联板块
14	002895.SZ	川恒股份	磷化工
14	002905.SZ	金逸影视	大消费
14	002919.SZ	名臣健康	游戏
14	002941.SZ	新疆交建	大基建
14	002945.SZ	华林证券	大金融
14	002976.SZ	瑞玛精密	新能源汽车
14	003007.SZ	直真科技	东数西算/算力
14	003035.SZ	南网能源	次新股
14	300046.SZ	台基股份	国产芯片
14	300485.SZ	赛升药业	新型病毒防治
14	300584.SZ	海辰药业	医药
14	300589.SZ	江龙船艇	军工
14	600053.SS	九鼎投资	大金融
14	600095.SS	湘财股份	券商
14	600105.SS	永鼎股份	光通信
14	600137.SS	浪莎股份	纺织服装
14	600184.SS	光电股份	军工
14	600277.SS	亿利洁能	光伏
14	600322.SS	津投城开	房地产
14	600371.SS	万向德农	农业种植
14	600435.SS	北方导航	军工
14	600475.SS	华光环能	光伏
14	600521.SS	华海药业	医药
14	600530.SS	交大昂立	大消费
14	600593.SS	大连圣亚	旅游
14	600605.SS	汇通能源	房地产
14	600615.SS	丰华股份	新能源汽车
14	600638.SS	新黄浦	房地产
14	600684.SS	珠江股份	房地产
14	600715.SS	文投控股	传媒
14	600715.SS	文投控股	影视
14	600722.SS	金牛化工	其他
14	600812.SS	华北制药	医药
14	600858.SS	银座股份	大消费
14	600876.SS	洛阳玻璃	光伏
14	600988.SS	赤峰黄金	黄金
14	601020.SS	华钰矿业	有色金属
14	601222.SS	林洋能源	光伏
14	601566.SS	九牧王	大消费
14	601702.SS	华峰铝业	次新股
14	601886.SS	江河集团	光伏
14	603042.SS	华脉科技	5G
14	603069.SS	海汽集团	公告
14	603119.SS	浙江荣泰	机器人
14	603169.SS	兰石重装	核电
14	603185.SS	弘元绿能	光伏
14	603266.SS	天龙股份	汽车零部件
14	603286.SS	日盈电子	汽车零部件
14	603330.SS	上海天洋	光伏
14	603332.SS	苏州龙杰	大消费
14	603335.SS	迪生力	新能源汽车
14	603363.SS	傲农生物	养猪
14	603399.SS	吉翔股份	有色金属
14	603477.SS	巨星农牧	养猪
14	603590.SS	康辰药业	医药
14	603630.SS	拉芳家化	大消费
14	603709.SS	中源家居	大消费
14	603719.SS	良品铺子	大消费
14	603721.SS	中广天择	传媒
14	603722.SS	阿科力	其他
14	603729.SS	龙韵股份	传媒
14	603779.SS	威龙股份	其他
14	603819.SS	神力股份	风电
14	603843.SS	正平股份	大基建
14	603895.SS	天永智能	锂电池
14	603906.SS	龙蟠科技	锂电池
14	603960.SS	克来机电	智能制造
14	603988.SS	中电电机	其他
14	603988.SS	中电电机	风电
14	605018.SS	长华股份	次新股
14	605055.SS	迎丰股份	次新股
14	605069.SS	正和生态	人工智能大模型
14	605111.SS	新洁能	次新股
14	605199.SS	葫芦娃	次新股
14	605218.SS	伟时电子	其他
13	000070.SZ	特发信息	光通信
13	000158.SZ	常山北明	华为鸿蒙
13	000402.SZ	金 融 街	房地产
13	000411.SZ	英特集团	医药
13	000421.SZ	南京公用	天然气
13	000506.SZ	中润资源	其他
13	000559.SZ	万向钱潮	机器人
13	000564.SZ	供销大集	大消费
13	000573.SZ	粤宏远Ａ	资产重组
13	000597.SZ	东北制药	医药
13	000599.SZ	青岛双星	国企改革
13	000632.SZ	三木集团	福建自贸/海西概念
13	000635.SZ	英 力 特	氢能源/燃料电池
13	000638.SZ	万方发展	其他
13	000659.SZ	珠海中富	其他
13	000668.SZ	荣丰控股	房地产
13	000676.SZ	智度股份	数字货币
13	000681.SZ	视觉中国	元宇宙
13	000695.SZ	滨海能源	其他
13	000711.SZ	京蓝科技	其他
13	000733.SZ	振华科技	军工
13	000801.SZ	四川九洲	飞行汽车/eVTOL
13	000816.SZ	智慧农业	ST摘帽
13	000888.SZ	峨眉山Ａ	旅游
13	000908.SZ	景峰医药	医美
13	000919.SZ	金陵药业	医药
13	000962.SZ	东方钽业	有色金属
13	000981.SZ	山子高科	资产重组
13	002009.SZ	天奇股份	机器人
13	002036.SZ	联创电子	无人驾驶
13	002040.SZ	南 京 港	航运
13	002047.SZ	宝鹰股份	元宇宙
13	002074.SZ	国轩高科	新能源汽车
13	002103.SZ	广博股份	其他
13	002122.SZ	汇洲智能	东数西算/算力
13	002125.SZ	湘潭电化	锂电池
13	002127.SZ	南极电商	跨境电商
13	002130.SZ	沃尔核材	铜缆高速连接器
13	002141.SZ	贤丰控股	新能源汽车
13	002150.SZ	通润装备	公告
13	002162.SZ	悦心健康	养老产业
13	002164.SZ	宁波东力	风电
13	002185.SZ	华天科技	国产芯片
13	002193.SZ	如意集团	大消费
13	002208.SZ	合肥城建	房地产
13	002227.SZ	奥 特 迅	新能源汽车
13	002244.SZ	滨江集团	房地产
13	002248.SZ	华东数控	其他
13	002272.SZ	川润股份	风电
13	002286.SZ	保龄宝	大消费
13	002342.SZ	巨力索具	海洋经济
13	002343.SZ	慈文传媒	影视
13	002366.SZ	融发核电	核聚变
13	002377.SZ	国创高新	其他
13	002413.SZ	雷科防务	航天
13	002424.SZ	贵州百灵	医药
13	002466.SZ	天齐锂业	新能源汽车
13	002528.SZ	英飞拓	数字经济
13	002549.SZ	凯美特气	国产芯片
13	002561.SZ	徐家汇	新零售
13	002564.SZ	天沃科技	军工
13	002568.SZ	百润股份	大消费
13	002629.SZ	仁智股份	其他
13	002654.SZ	万润科技	其他
13	002662.SZ	京威股份	特斯拉
13	002731.SZ	萃华珠宝	其他
13	002731.SZ	萃华珠宝	黄金
13	002762.SZ	金发拉比	优化生育（三孩）
13	002769.SZ	普路通	其他
13	002771.SZ	真视通	东数西算/算力
13	002792.SZ	通宇通讯	航天
13	002851.SZ	麦格米特	东数西算/算力
13	002889.SZ	东方嘉盛	光刻机（胶）
13	002906.SZ	华阳集团	无人驾驶
13	002980.SZ	华盛昌	次新股
13	003005.SZ	竞业达	东数西算/算力
13	003007.SZ	直真科技	东数西算
13	003010.SZ	若羽臣	跨境电商
13	003030.SZ	祖名股份	大消费
13	003042.SZ	中农联合	供销社
13	300077.SZ	国民技术	国产芯片
13	300204.SZ	舒泰神	医药
13	300350.SZ	华鹏飞	快递物流
13	300658.SZ	延江股份	流感/口罩
13	300892.SZ	品渥食品	大消费
13	301357.SZ	北方长龙	军工
13	600056.SS	中国医药	新冠药物
13	600095.SS	湘财股份	大金融
